ticket_id,customer_id,created_at,closed_at,status,satisfaction_score
TKT000487,U001167,2022-06-11,2022-06-18,closed,2.0
TKT000488,U001167,2022-06-16,2022-06-17,closed,1.0
TKT000489,U001174,2022-02-23,2022-02-25,closed,3.0
TKT000490,U001174,2022-02-19,2022-02-26,closed,4.0
TKT000491,U001174,2022-02-23,2022-02-24,closed,5.0
TKT000492,U001191,2024-02-19,2024-02-26,closed,3.0
TKT000493,U001201,2022-09-23,2022-09-27,closed,1.0
TKT000494,U001201,2024-11-27,2024-11-29,closed,4.0
TKT000495,U001201,2024-01-31,2024-02-07,closed,5.0
TKT000496,U001203,2024-06-01,2024-06-08,closed,2.0
TKT000497,U001203,2023-11-29,2023-12-05,closed,1.0
TKT000498,U001210,2024-11-30,2024-12-07,closed,4.0
TKT000499,U001211,2022-09-17,2022-09-19,closed,5.0
TKT000500,U001211,2022-09-11,2022-09-12,closed,3.0
TKT000501,U001211,2022-09-15,2022-09-16,closed,2.0
TKT000502,U001212,2022-09-02,,open,
TKT000503,U001212,2022-09-02,,open,
TKT000504,U001217,2024-10-14,2024-10-17,closed,5.0
TKT000505,U001217,2024-05-23,2024-05-25,closed,4.0
TKT000506,U001218,2024-05-07,2024-05-13,closed,1.0
TKT000507,U001219,2022-10-16,2022-10-18,closed,5.0
TKT000508,U001227,2024-01-08,2024-01-13,closed,4.0
TKT000509,U001227,2023-11-27,2023-12-03,closed,1.0
TKT000510,U001231,2022-10-20,2022-10-25,closed,5.0
TKT000511,U001231,2022-10-15,2022-10-17,closed,5.0
TKT000512,U001234,2024-04-28,2024-05-03,closed,1.0
TKT000513,U001234,2024-04-17,2024-04-23,closed,3.0
TKT000514,U001234,2023-04-02,2023-04-03,closed,3.0
TKT000515,U001236,2023-06-30,,open,
TKT000516,U001236,2023-06-28,2023-06-30,closed,1.0
TKT000517,U001236,2023-06-28,,open,
TKT000518,U001263,2022-10-17,2022-10-18,closed,2.0
TKT000519,U001280,2022-10-10,,open,
TKT000520,U001280,2022-10-10,,open,
TKT000521,U001288,2023-05-27,2023-06-02,closed,5.0
TKT000522,U001288,2023-05-27,2023-06-03,closed,5.0
TKT000523,U001293,2022-10-25,,open,
TKT000524,U001293,2022-10-23,,open,
TKT000525,U001293,2022-10-24,,open,
TKT000526,U001295,2022-09-30,,open,
TKT000527,U001295,2022-09-28,2022-09-30,closed,1.0
TKT000528,U001295,2022-09-28,,open,
TKT000529,U001296,2024-04-29,2024-05-06,closed,2.0
TKT000530,U001296,2024-09-29,2024-10-01,closed,1.0
TKT000531,U001296,2024-12-03,2024-12-10,closed,5.0
TKT000532,U001300,2022-02-20,,open,
TKT000533,U001300,2022-02-23,,open,
TKT000534,U001308,2024-09-06,2024-09-08,closed,5.0
TKT000535,U001308,2024-06-02,2024-06-04,closed,2.0
TKT000536,U001308,2024-06-16,2024-06-21,closed,3.0
TKT000537,U001309,2024-04-13,2024-04-16,closed,5.0
TKT000538,U001311,2023-06-07,2023-06-09,closed,1.0
TKT000539,U001312,2023-03-26,2023-03-28,closed,3.0
TKT000540,U001312,2023-03-28,,open,
TKT000541,U001315,2022-09-29,,open,
TKT000542,U001315,2022-09-29,,open,
TKT000543,U001315,2022-09-25,,open,
TKT000544,U001317,2022-08-01,2022-08-06,closed,1.0
TKT000545,U001317,2024-09-03,2024-09-05,closed,3.0
TKT000546,U001317,2022-07-19,2022-07-26,closed,2.0
TKT000547,U001318,2022-04-24,2022-04-28,closed,4.0
TKT000548,U001318,2022-04-24,2022-04-29,closed,5.0
TKT000549,U001322,2023-01-25,2023-01-31,closed,2.0
TKT000550,U001322,2023-01-01,2023-01-06,closed,3.0
TKT000551,U001324,2023-10-30,,open,
TKT000552,U001324,2023-10-18,2023-10-21,closed,4.0
TKT000553,U001324,2023-10-29,,open,
TKT000554,U001326,2022-08-31,,open,
TKT000555,U001329,2022-06-11,2022-06-15,closed,2.0
TKT000556,U001329,2022-07-12,2022-07-18,closed,3.0
TKT000557,U001330,2022-11-03,2022-11-06,closed,2.0
TKT000558,U001330,2024-01-25,2024-01-29,closed,5.0
TKT000559,U001334,2023-12-02,2023-12-07,closed,2.0
TKT000560,U001335,2024-04-27,2024-05-01,closed,1.0
TKT000561,U001336,2023-03-27,2023-03-28,closed,3.0
TKT000562,U001336,2024-07-26,2024-08-01,closed,4.0
TKT000563,U001336,2023-09-30,2023-10-01,closed,5.0
TKT000564,U001337,2022-10-05,,open,
TKT000565,U001337,2022-10-05,,open,
TKT000566,U001337,2022-10-05,,open,
TKT000567,U001338,2022-07-28,2022-08-03,closed,5.0
TKT000568,U001338,2022-09-16,2022-09-17,closed,4.0
TKT000569,U001338,2022-07-27,2022-07-30,closed,4.0
TKT000570,U001339,2022-10-16,2022-10-17,closed,4.0
TKT000571,U001339,2022-09-12,2022-09-15,closed,4.0
TKT000572,U001339,2022-09-10,2022-09-12,closed,2.0
TKT000573,U001342,2022-10-30,2022-11-01,closed,4.0
TKT000574,U001348,2022-10-20,2022-10-22,closed,1.0
TKT000575,U001348,2023-03-02,2023-03-04,closed,2.0
TKT000576,U001358,2022-12-25,2022-12-30,closed,5.0
TKT000577,U001358,2023-01-08,2023-01-11,closed,5.0
TKT000578,U001358,2022-12-18,2022-12-20,closed,4.0
TKT000579,U001359,2024-04-17,2024-04-24,closed,1.0
TKT000580,U001359,2024-11-28,2024-12-05,closed,4.0
TKT000581,U001359,2023-10-23,2023-10-25,closed,3.0
TKT000582,U001364,2023-04-26,2023-04-28,closed,2.0
TKT000583,U001364,2023-04-27,,open,
TKT000584,U001364,2023-04-26,,open,
TKT000585,U001367,2023-06-20,2023-06-21,closed,5.0
TKT000586,U001367,2024-08-08,2024-08-11,closed,1.0
TKT000587,U001367,2022-10-20,2022-10-25,closed,5.0
TKT000588,U001369,2024-02-03,2024-02-06,closed,1.0
TKT000589,U001369,2024-05-04,2024-05-08,closed,3.0
TKT000590,U001370,2023-08-31,2023-09-03,closed,2.0
TKT000591,U001371,2022-04-30,2022-05-03,closed,1.0
TKT000592,U001378,2024-02-15,2024-02-22,closed,1.0
TKT000593,U001378,2023-07-08,2023-07-13,closed,2.0
TKT000594,U001378,2023-12-20,2023-12-23,closed,2.0
TKT000595,U001392,2022-07-21,2022-07-25,closed,4.0
TKT000596,U001392,2022-12-27,2022-12-28,closed,2.0
TKT000597,U001397,2022-07-03,2022-07-07,closed,3.0
TKT000598,U001399,2022-07-31,2022-08-03,closed,3.0
TKT000599,U001400,2023-04-07,2023-04-09,closed,5.0
TKT000600,U001400,2023-04-16,,open,
TKT000601,U001400,2023-04-16,,open,
TKT000602,U001401,2023-06-25,2023-06-30,closed,1.0
TKT000603,U001401,2024-06-11,2024-06-14,closed,3.0
TKT000604,U001404,2022-12-19,2022-12-26,closed,5.0
TKT000605,U001415,2023-01-28,,open,
TKT000606,U001415,2023-01-28,,open,
TKT000607,U001415,2023-01-25,2023-01-26,closed,3.0
TKT000608,U001416,2024-11-04,2024-11-07,closed,5.0
TKT000609,U001421,2023-08-06,2023-08-11,closed,1.0
TKT000610,U001421,2023-11-24,2023-11-26,closed,1.0
TKT000611,U001424,2022-06-14,,open,
TKT000612,U001436,2022-05-20,,open,
TKT000613,U001436,2022-05-20,,open,
TKT000614,U001446,2022-04-30,2022-05-07,closed,1.0
TKT000615,U001446,2022-05-06,2022-05-10,closed,3.0
TKT000616,U001448,2023-12-10,2023-12-17,closed,2.0
TKT000617,U001454,2022-04-08,2022-04-10,closed,3.0
TKT000618,U001456,2022-07-29,,open,
TKT000619,U001457,2023-10-04,,open,
TKT000620,U001457,2023-10-07,,open,
TKT000621,U001457,2023-10-06,2023-10-07,closed,2.0
TKT000622,U001461,2023-08-14,2023-08-21,closed,2.0
TKT000623,U001461,2022-08-11,2022-08-12,closed,3.0
TKT000624,U001462,2022-11-17,2022-11-23,closed,2.0
TKT000625,U001462,2023-10-29,2023-11-01,closed,5.0
TKT000626,U001463,2022-08-10,2022-08-16,closed,2.0
TKT000627,U001463,2022-08-13,2022-08-19,closed,4.0
TKT000628,U001463,2022-07-22,2022-07-24,closed,4.0
TKT000629,U001465,2024-05-30,2024-06-03,closed,4.0
TKT000630,U001465,2023-10-05,2023-10-08,closed,1.0
TKT000631,U001468,2023-07-06,,open,
TKT000632,U001468,2023-05-20,2023-05-24,closed,4.0
TKT000633,U001474,2023-06-26,2023-07-03,closed,2.0
TKT000634,U001474,2023-05-14,2023-05-17,closed,2.0
TKT000635,U001474,2023-11-26,2023-11-28,closed,5.0
TKT000636,U001479,2022-06-08,2022-06-12,closed,3.0
TKT000637,U001509,2022-08-24,2022-08-26,closed,1.0
TKT000638,U001509,2022-08-25,2022-08-26,closed,3.0
TKT000639,U001517,2022-09-27,2022-09-29,closed,4.0
TKT000640,U001525,2024-08-06,2024-08-07,closed,5.0
TKT000641,U001526,2022-12-08,2022-12-10,closed,2.0
TKT000642,U001528,2022-10-10,2022-10-14,closed,3.0
TKT000643,U001531,2023-08-15,2023-08-16,closed,3.0
TKT000644,U001531,2023-08-10,2023-08-17,closed,1.0
TKT000645,U001531,2023-08-06,2023-08-13,closed,5.0
TKT000646,U001532,2023-02-02,2023-02-04,closed,5.0
TKT000647,U001532,2023-02-09,2023-02-10,closed,2.0
TKT000648,U001532,2023-02-03,2023-02-08,closed,5.0
TKT000649,U001539,2024-04-04,2024-04-05,closed,4.0
TKT000650,U001539,2023-09-06,2023-09-12,closed,2.0
TKT000651,U001539,2024-09-25,2024-09-30,closed,4.0
TKT000652,U001543,2022-09-11,2022-09-13,closed,3.0
TKT000653,U001543,2024-04-12,2024-04-19,closed,1.0
TKT000654,U001543,2023-03-08,2023-03-10,closed,3.0
TKT000655,U001544,2022-03-07,2022-03-09,closed,5.0
TKT000656,U001554,2022-08-18,,open,
TKT000657,U001554,2022-08-13,2022-08-16,closed,2.0
TKT000658,U001565,2022-12-17,2022-12-23,closed,3.0
TKT000659,U001565,2023-10-17,2023-10-22,closed,2.0
TKT000660,U001565,2022-09-02,2022-09-08,closed,3.0
TKT000661,U001566,2024-09-13,2024-09-19,closed,3.0
TKT000662,U001571,2024-10-18,2024-10-20,closed,3.0
TKT000663,U001571,2023-09-18,2023-09-23,closed,1.0
TKT000664,U001586,2023-08-29,2023-09-02,closed,4.0
TKT000665,U001586,2023-07-27,2023-08-03,closed,5.0
TKT000666,U001586,2022-12-30,2023-01-05,closed,2.0
TKT000667,U001587,2024-01-28,2024-02-02,closed,4.0
TKT000668,U001589,2023-08-11,2023-08-17,closed,2.0
TKT000669,U001591,2023-09-03,2023-09-09,closed,5.0
TKT000670,U001592,2022-10-25,2022-10-27,closed,4.0
TKT000671,U001609,2022-10-12,,open,
TKT000672,U001609,2022-10-09,2022-10-11,closed,5.0
TKT000673,U001627,2024-04-13,2024-04-18,closed,1.0
TKT000674,U001627,2024-11-24,2024-11-27,closed,5.0
TKT000675,U001633,2024-01-03,2024-01-09,closed,3.0
TKT000676,U001633,2024-02-02,2024-02-05,closed,2.0
TKT000677,U001633,2024-01-02,2024-01-05,closed,4.0
TKT000678,U001635,2022-11-24,2022-11-25,closed,5.0
TKT000679,U001635,2024-05-08,2024-05-14,closed,5.0
TKT000680,U001659,2023-09-27,2023-09-29,closed,1.0
TKT000681,U001659,2024-02-26,2024-02-27,closed,1.0
TKT000682,U001664,2023-06-23,2023-06-28,closed,3.0
TKT000683,U001664,2024-05-11,2024-05-12,closed,3.0
TKT000684,U001665,2022-11-25,,open,
TKT000685,U001665,2022-11-25,,open,
TKT000686,U001665,2022-11-26,,open,
TKT000687,U001666,2022-09-28,2022-09-29,closed,3.0
TKT000688,U001666,2022-09-29,2022-10-04,closed,1.0
TKT000689,U001671,2022-09-29,2022-10-05,closed,2.0
TKT000690,U001674,2022-05-27,2022-05-29,closed,4.0
TKT000691,U001693,2024-05-06,2024-05-09,closed,1.0
TKT000692,U001693,2024-04-26,2024-04-29,closed,3.0
TKT000693,U001694,2023-05-28,2023-06-04,closed,1.0
TKT000694,U001694,2023-08-31,2023-09-05,closed,1.0
TKT000695,U001698,2024-07-20,2024-07-24,closed,4.0
TKT000696,U001705,2023-10-12,2023-10-19,closed,4.0
TKT000697,U001705,2023-09-04,2023-09-09,closed,3.0
TKT000698,U001705,2023-11-23,2023-11-29,closed,5.0
TKT000699,U001709,2022-11-21,2022-11-23,closed,1.0
TKT000700,U001710,2022-02-12,2022-02-13,closed,2.0
TKT000701,U001710,2022-02-21,2022-02-26,closed,5.0
TKT000702,U001710,2022-03-09,2022-03-15,closed,5.0
TKT000703,U001711,2022-09-18,,open,
TKT000704,U001723,2024-07-24,2024-07-30,closed,1.0
TKT000705,U001724,2022-01-23,2022-01-24,closed,1.0
TKT000706,U001726,2022-06-10,2022-06-12,closed,3.0
TKT000707,U001726,2022-05-10,2022-05-12,closed,3.0
TKT000708,U001733,2022-04-11,,open,
TKT000709,U001734,2024-03-02,2024-03-09,closed,5.0
TKT000710,U001734,2024-04-04,,open,
TKT000711,U001738,2022-11-03,,open,
TKT000712,U001738,2022-11-03,,open,
TKT000713,U001738,2022-11-03,,open,
TKT000714,U001739,2023-09-12,,open,
TKT000715,U001744,2023-07-08,2023-07-14,closed,3.0
TKT000716,U001747,2022-03-19,2022-03-21,closed,3.0
TKT000717,U001762,2024-11-05,2024-11-12,closed,4.0
TKT000718,U001768,2024-08-26,2024-09-02,closed,3.0
TKT000719,U001774,2024-08-23,2024-08-26,closed,2.0
TKT000720,U001774,2024-01-28,2024-02-02,closed,5.0
TKT000721,U001774,2024-01-30,2024-01-31,closed,4.0
TKT000722,U001776,2022-06-04,2022-06-06,closed,3.0
TKT000723,U001786,2023-06-24,,open,
TKT000724,U001786,2023-06-24,,open,
TKT000725,U001792,2022-04-03,,open,
TKT000726,U001799,2024-01-07,2024-01-14,closed,1.0
TKT000727,U001799,2023-09-11,2023-09-12,closed,3.0
TKT000728,U001799,2023-10-06,2023-10-10,closed,4.0
TKT000729,U001804,2022-11-12,,open,
TKT000730,U001807,2023-09-01,2023-09-03,closed,4.0
TKT000731,U001807,2023-09-06,2023-09-10,closed,3.0
TKT000732,U001810,2022-11-08,2022-11-11,closed,1.0
TKT000733,U001810,2022-11-17,2022-11-19,closed,1.0
TKT000734,U001814,2024-01-22,2024-01-29,closed,1.0
TKT000735,U001814,2024-02-22,2024-02-26,closed,5.0
TKT000736,U001814,2024-01-29,2024-02-01,closed,4.0
TKT000737,U001829,2023-11-08,2023-11-11,closed,2.0
TKT000738,U001829,2023-09-09,2023-09-11,closed,5.0
TKT000739,U001829,2023-09-30,2023-10-06,closed,3.0
TKT000740,U001839,2024-05-21,2024-05-25,closed,4.0
TKT000741,U001839,2024-03-01,2024-03-06,closed,1.0
TKT000742,U001854,2023-05-21,,open,
TKT000743,U001854,2023-05-21,,open,
TKT000744,U001854,2023-05-21,,open,
TKT000745,U001856,2024-11-11,2024-11-12,closed,4.0
TKT000746,U001856,2024-12-03,2024-12-08,closed,4.0
TKT000747,U001862,2024-03-01,2024-03-02,closed,5.0
TKT000748,U001862,2024-01-16,2024-01-19,closed,4.0
TKT000749,U001875,2022-12-06,2022-12-13,closed,5.0
TKT000750,U001875,2024-06-28,2024-07-02,closed,1.0
TKT000751,U001877,2023-09-03,2023-09-06,closed,5.0
TKT000752,U001877,2024-02-09,2024-02-11,closed,5.0
TKT000753,U001878,2024-09-17,2024-09-20,closed,3.0
TKT000754,U001878,2024-05-08,2024-05-14,closed,3.0
TKT000755,U001878,2023-02-22,2023-02-23,closed,4.0
TKT000756,U001879,2023-08-20,2023-08-21,closed,2.0
TKT000757,U001879,2024-04-19,2024-04-25,closed,5.0
TKT000758,U001881,2024-02-09,2024-02-10,closed,1.0
TKT000759,U001881,2023-07-12,2023-07-16,closed,5.0
TKT000760,U001886,2022-04-05,,open,
TKT000761,U001889,2024-11-12,2024-11-18,closed,1.0
TKT000762,U001889,2023-11-04,2023-11-05,closed,3.0
TKT000763,U001889,2024-07-21,2024-07-25,closed,2.0
TKT000764,U001895,2022-08-23,2022-08-27,closed,1.0
TKT000765,U001895,2024-02-08,2024-02-09,closed,1.0
TKT000766,U001895,2024-04-08,2024-04-15,closed,4.0
TKT000767,U001897,2022-07-15,,open,
TKT000768,U001897,2022-07-12,2022-07-18,closed,4.0
TKT000769,U001903,2024-10-30,2024-11-03,closed,2.0
TKT000770,U001903,2023-08-05,2023-08-12,closed,2.0
TKT000771,U001914,2022-10-25,2022-11-01,closed,3.0
TKT000772,U001914,2023-10-12,2023-10-18,closed,1.0
TKT000773,U001914,2023-04-02,2023-04-04,closed,5.0
TKT000774,U001916,2022-11-17,2022-11-22,closed,5.0
TKT000775,U001916,2023-08-04,2023-08-06,closed,1.0
TKT000776,U001918,2023-08-21,2023-08-24,closed,4.0
TKT000777,U001919,2023-12-07,2023-12-08,closed,2.0
TKT000778,U001919,2023-12-14,,open,
TKT000779,U001922,2023-04-13,2023-04-16,closed,4.0
TKT000780,U001930,2023-09-20,2023-09-27,closed,1.0
TKT000781,U001930,2023-12-17,2023-12-23,closed,4.0
TKT000782,U001932,2024-04-22,2024-04-28,closed,1.0
TKT000783,U001933,2023-06-02,2023-06-08,closed,4.0
TKT000784,U001933,2024-03-12,2024-03-16,closed,4.0
TKT000785,U001933,2024-12-08,2024-12-11,closed,1.0
TKT000786,U001934,2022-10-23,2022-10-26,closed,3.0
TKT000787,U001934,2022-11-02,,open,
TKT000788,U001947,2022-09-28,,open,
TKT000789,U001947,2022-09-28,,open,
TKT000790,U001948,2022-12-28,,open,
TKT000791,U001948,2022-12-31,,open,
TKT000792,U001948,2022-12-28,,open,
TKT000793,U001958,2022-02-26,,open,
TKT000794,U001958,2022-02-27,,open,
TKT000795,U001960,2024-04-06,2024-04-11,closed,3.0
TKT000796,U001960,2023-12-18,2023-12-25,closed,1.0
TKT000797,U001961,2024-07-01,2024-07-06,closed,1.0
TKT000798,U001970,2022-10-24,2022-10-25,closed,5.0
TKT000799,U001971,2024-08-22,2024-08-23,closed,3.0
TKT000800,U001971,2022-09-24,2022-10-01,closed,3.0
TKT000801,U001975,2023-04-26,,open,
TKT000802,U001980,2022-03-04,,open,
TKT000803,U001984,2022-08-15,2022-08-20,closed,1.0
TKT000804,U001986,2022-08-18,2022-08-23,closed,2.0
TKT000805,U001986,2024-03-04,2024-03-05,closed,5.0
TKT000806,U001986,2023-03-11,2023-03-12,closed,1.0
TKT000807,U001989,2023-10-12,2023-10-19,closed,4.0
TKT000808,U001991,2022-10-01,2022-10-05,closed,4.0
TKT000809,U001994,2022-12-12,2022-12-13,closed,3.0
TKT000810,U001996,2023-09-12,2023-09-18,closed,1.0
TKT000811,U002006,2024-10-14,2024-10-15,closed,5.0
TKT000812,U002006,2023-12-01,2023-12-08,closed,5.0
TKT000813,U002006,2023-06-16,2023-06-17,closed,3.0
TKT000814,U002008,2023-08-03,2023-08-09,closed,5.0
TKT000815,U002008,2023-04-23,2023-04-24,closed,1.0
TKT000816,U002008,2023-08-17,2023-08-21,closed,5.0
TKT000817,U002021,2022-06-23,2022-06-27,closed,3.0
TKT000818,U002021,2022-07-16,2022-07-19,closed,2.0
TKT000819,U002021,2022-06-21,2022-06-23,closed,2.0
TKT000820,U002023,2023-02-22,2023-02-26,closed,3.0
TKT000821,U002024,2024-05-14,2024-05-20,closed,2.0
TKT000822,U002026,2022-10-20,,open,
TKT000823,U002033,2022-10-26,,open,
TKT000824,U002039,2022-08-31,2022-09-03,closed,5.0
TKT000825,U002041,2022-10-19,2022-10-26,closed,3.0
TKT000826,U002041,2024-06-12,2024-06-16,closed,3.0
TKT000827,U002046,2024-03-12,2024-03-14,closed,1.0
TKT000828,U002050,2024-07-16,2024-07-22,closed,1.0
TKT000829,U002050,2023-10-06,2023-10-11,closed,2.0
TKT000830,U002060,2022-12-19,,open,
TKT000831,U002061,2022-05-04,2022-05-06,closed,1.0
TKT000832,U002061,2022-04-30,,open,
TKT000833,U002062,2022-08-02,2022-08-07,closed,4.0
TKT000834,U002062,2022-07-30,2022-08-03,closed,3.0
TKT000835,U002062,2022-08-05,2022-08-09,closed,4.0
TKT000836,U002070,2022-12-01,,open,
TKT000837,U002070,2022-11-28,2022-12-01,closed,4.0
TKT000838,U002071,2022-08-02,2022-08-03,closed,1.0
TKT000839,U002071,2022-08-01,2022-08-03,closed,2.0
TKT000840,U002078,2024-07-15,2024-07-19,closed,4.0
TKT000841,U002081,2023-04-04,2023-04-11,closed,2.0
TKT000842,U002088,2023-03-03,2023-03-10,closed,3.0
TKT000843,U002089,2024-06-19,2024-06-22,closed,5.0
TKT000844,U002092,2023-05-02,2023-05-05,closed,3.0
TKT000845,U002092,2023-04-29,2023-05-02,closed,5.0
TKT000846,U002096,2024-08-08,2024-08-15,closed,4.0
TKT000847,U002096,2023-02-20,2023-02-26,closed,3.0
TKT000848,U002096,2023-04-02,2023-04-06,closed,2.0
TKT000849,U002098,2023-01-28,2023-02-04,closed,2.0
TKT000850,U002098,2023-01-21,2023-01-25,closed,5.0
TKT000851,U002110,2023-01-05,2023-01-07,closed,5.0
TKT000852,U002115,2022-12-24,2022-12-29,closed,3.0
TKT000853,U002115,2023-04-16,2023-04-22,closed,4.0
TKT000854,U002125,2024-11-27,2024-11-29,closed,2.0
TKT000855,U002125,2024-07-06,2024-07-10,closed,5.0
TKT000856,U002125,2024-04-09,2024-04-11,closed,4.0
TKT000857,U002132,2023-03-16,2023-03-21,closed,1.0
TKT000858,U002132,2023-03-10,2023-03-12,closed,5.0
TKT000859,U002141,2023-09-19,2023-09-23,closed,2.0
TKT000860,U002141,2024-10-24,2024-10-31,closed,5.0
TKT000861,U002143,2022-11-02,2022-11-04,closed,4.0
TKT000862,U002143,2023-02-22,,open,
TKT000863,U002148,2022-06-11,,open,
TKT000864,U002158,2023-01-01,,open,
TKT000865,U002162,2024-06-02,2024-06-08,closed,3.0
TKT000866,U002162,2022-04-25,2022-04-30,closed,4.0
TKT000867,U002162,2024-06-19,2024-06-20,closed,3.0
TKT000868,U002163,2024-07-31,2024-08-02,closed,5.0
TKT000869,U002174,2024-05-19,2024-05-22,closed,2.0
TKT000870,U002174,2023-10-28,2023-11-01,closed,4.0
TKT000871,U002178,2022-09-04,2022-09-07,closed,4.0
TKT000872,U002178,2022-09-14,,open,
TKT000873,U002180,2024-05-15,2024-05-21,closed,5.0
TKT000874,U002180,2023-05-04,2023-05-06,closed,3.0
TKT000875,U002181,2023-08-24,2023-08-25,closed,3.0
TKT000876,U002181,2023-06-08,2023-06-11,closed,4.0
TKT000877,U002181,2023-08-26,,open,
TKT000878,U002182,2024-10-18,2024-10-22,closed,3.0
TKT000879,U002185,2022-05-20,,open,
TKT000880,U002185,2022-05-20,,open,
TKT000881,U002186,2022-09-14,2022-09-16,closed,3.0
TKT000882,U002186,2022-09-16,,open,
TKT000883,U002190,2022-08-28,2022-09-04,closed,4.0
TKT000884,U002190,2022-08-30,,open,
TKT000885,U002193,2022-12-15,2022-12-16,closed,4.0
TKT000886,U002198,2024-12-01,2024-12-06,closed,3.0
TKT000887,U002201,2023-03-03,2023-03-04,closed,1.0
TKT000888,U002202,2024-06-24,2024-07-01,closed,2.0
TKT000889,U002202,2024-03-30,2024-04-05,closed,5.0
TKT000890,U002202,2024-10-03,,open,
TKT000891,U002213,2023-12-20,2023-12-22,closed,3.0
TKT000892,U002213,2023-04-01,2023-04-07,closed,5.0
TKT000893,U002213,2023-09-06,2023-09-08,closed,1.0
TKT000894,U002218,2023-11-17,2023-11-22,closed,1.0
TKT000895,U002218,2023-10-10,2023-10-14,closed,3.0
TKT000896,U002220,2023-12-17,2023-12-18,closed,3.0
TKT000897,U002223,2024-02-14,2024-02-20,closed,4.0
TKT000898,U002223,2024-09-27,2024-10-02,closed,4.0
TKT000899,U002223,2024-09-05,2024-09-11,closed,2.0
TKT000900,U002224,2023-06-23,,open,
TKT000901,U002224,2023-06-23,,open,
TKT000902,U002227,2023-03-04,2023-03-08,closed,1.0
TKT000903,U002227,2022-08-08,2022-08-15,closed,3.0
TKT000904,U002230,2023-04-12,,open,
TKT000905,U002230,2023-04-11,,open,
TKT000906,U002230,2023-04-11,,open,
TKT000907,U002232,2023-10-13,2023-10-15,closed,3.0
TKT000908,U002232,2023-10-17,,open,
TKT000909,U002235,2022-06-08,2022-06-09,closed,4.0
TKT000910,U002241,2024-07-15,2024-07-18,closed,5.0
TKT000911,U002244,2023-04-07,2023-04-09,closed,2.0
TKT000912,U002255,2022-08-03,,open,
TKT000913,U002257,2022-08-30,2022-08-31,closed,4.0
TKT000914,U002257,2022-09-17,2022-09-22,closed,1.0
TKT000915,U002259,2024-12-02,2024-12-08,closed,5.0
TKT000916,U002259,2024-01-15,2024-01-18,closed,2.0
TKT000917,U002270,2023-03-26,2023-04-01,closed,2.0
TKT000918,U002276,2023-09-12,2023-09-18,closed,2.0
TKT000919,U002276,2023-09-29,2023-10-02,closed,5.0
TKT000920,U002278,2023-07-11,2023-07-12,closed,3.0
TKT000921,U002278,2023-06-19,2023-06-25,closed,2.0
TKT000922,U002278,2024-01-07,2024-01-08,closed,5.0
TKT000923,U002288,2023-12-24,2023-12-27,closed,5.0
TKT000924,U002288,2023-10-20,2023-10-26,closed,5.0
TKT000925,U002293,2023-01-29,2023-01-30,closed,1.0
TKT000926,U002293,2023-06-21,2023-06-24,closed,5.0
TKT000927,U002299,2023-03-08,2023-03-15,closed,3.0
TKT000928,U002304,2023-06-02,2023-06-04,closed,2.0
TKT000929,U002320,2023-06-24,2023-06-25,closed,4.0
TKT000930,U002320,2023-06-30,,open,
TKT000931,U002320,2023-06-26,2023-06-28,closed,4.0
TKT000932,U002321,2022-02-27,,open,
TKT000933,U002321,2022-03-02,,open,
TKT000934,U002321,2022-03-02,2022-03-03,closed,1.0
TKT000935,U002326,2023-11-04,2023-11-06,closed,2.0
TKT000936,U002332,2022-09-29,,open,
TKT000937,U002332,2022-09-21,2022-09-23,closed,3.0
TKT000938,U002332,2022-09-26,,open,
TKT000939,U002336,2022-04-02,2022-04-07,closed,1.0
TKT000940,U002341,2022-12-07,,open,
TKT000941,U002344,2023-06-06,,open,
TKT000942,U002352,2023-09-30,,open,
TKT000943,U002353,2024-05-07,2024-05-13,closed,5.0
TKT000944,U002353,2023-12-19,2023-12-23,closed,3.0
